id,host_response_rate,accommodates,bathrooms,beds,bedrooms,price,review_scores_rating,number_of_reviews,number_of_amenities,host_response_time_a few days or more,host_response_time_missing,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_is_superhost_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Aparthotel,property_type_Apartment,property_type_Barn,property_type_Bed and breakfast,property_type_Boat,property_type_Boutique hotel,property_type_Bungalow,property_type_Cabin,property_type_Camper/RV,property_type_Chalet,property_type_Condominium,property_type_Cottage,property_type_Dome house,property_type_Guest suite,property_type_Guesthouse,property_type_Hostel,property_type_Hotel,property_type_House,property_type_Houseboat,property_type_Loft,property_type_Other,property_type_Serviced apartment,property_type_Tiny house,property_type_Townhouse,property_type_Villa,property_type_Yurt,instant_bookable_t,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period
315467,5.830390887760672,2.1972245773362196,1.3862943611198906,1.6094379124341003,1.6094379124341003,5.929589143389895,2.0794415416798357,2.833213344056216,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
341704,5.830390887760672,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.912654885736052,1.791759469228055,3.367295829986474,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
342204,5.830390887760672,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.017279836814924,0.0,1.0986122886681098,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343296,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.51085950651685,2.302585092994046,3.8066624897703196,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
348534,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.663439094112067,2.0794415416798357,4.290459441148391,34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349748,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.605170185988092,1.6094379124341003,5.099866427824199,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352676,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.454347296253507,1.0986122886681098,4.77912349311153,42,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
387039,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.248495242049359,1.0986122886681098,2.8903717578961645,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387040,4.61512051684126,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.605170185988092,1.0986122886681098,2.1972245773362196,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466422,4.61512051684126,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,3.713572066704308,1.3862943611198906,3.4965075614664802,18,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
480379,4.61512051684126,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.836281906951478,1.6094379124341003,2.4849066497880004,40,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
486415,5.830390887760672,1.791759469228055,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.420534999272286,1.3862943611198906,1.9459101490553132,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
503632,4.61512051684126,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.983606621708336,1.6094379124341003,4.969813299576001,39,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
504137,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.330733340286331,1.0986122886681098,2.302585092994046,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
506630,4.61512051684126,2.0794415416798357,1.252762968495368,1.791759469228055,1.6094379124341003,5.860786223465865,0.0,1.6094379124341003,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
510260,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.970291913552122,1.6094379124341003,5.840641657373398,21,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515183,4.61512051684126,1.791759469228055,0.9162907318741551,1.3862943611198906,1.0986122886681098,5.267858159063328,1.3862943611198906,3.4657359027997265,29,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
515300,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.713572066704308,1.9459101490553132,4.343805421853684,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
518786,4.61512051684126,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.857933154483459,2.0794415416798357,1.3862943611198906,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
520075,5.830390887760672,1.9459101490553132,1.0986122886681098,1.791759469228055,1.6094379124341003,5.860786223465865,1.6094379124341003,1.791759469228055,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
527348,4.61512051684126,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,4.394449154672439,2.3978952727983707,3.6375861597263857,28,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
527653,4.61512051684126,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,4.7535901911063645,1.791759469228055,5.480638923341991,35,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
529327,5.830390887760672,1.791759469228055,1.0986122886681098,1.3862943611198906,0.6931471805599453,4.875197323201151,1.7994051941191063,0.6931471805599453,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
543315,4.61512051684126,2.1972245773362196,0.6931471805599453,1.3862943611198906,1.0986122886681098,5.598421958998375,1.0986122886681098,5.298317366548036,44,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
564610,4.61512051684126,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.454347296253507,0.0,3.1354942159291497,46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
566065,5.830390887760672,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.574710978503383,2.0794415416798357,3.295836866004329,38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570951,4.61512051684126,1.791759469228055,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.638354669333745,2.302585092994046,2.772588722239781,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
580009,4.499809670330265,2.1972245773362196,0.6931471805599453,1.791759469228055,1.3862943611198906,5.420534999272286,2.1972245773362196,3.8501476017100584,29,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583395,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.454347296253507,1.3862943611198906,5.181783550292085,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
597895,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.343805421853684,1.3862943611198906,5.384495062789089,21,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
634312,4.61512051684126,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.564348191467836,1.3862943611198906,5.342334251964811,29,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
637155,3.713572066704308,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.6931471805599453,4.343805421853684,2.3978952727983707,3.367295829986474,41,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
637367,5.830390887760672,1.0986122886681098,0.9162907318741551,0.6931471805599453,0.6931471805599453,4.382026634673881,1.6094379124341003,2.9444389791664403,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
637542,4.61512051684126,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.663439094112067,0.6931471805599453,1.6094379124341003,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
